"WEEKEND","NL63","OC43","E229","HKU1","ILI","NL63_ILI","OC43_ILI","E229_ILI","HKU1_ILI","WEEKINDEX"
2014-07-05,0,0.00669506999391357,0.00121728545343883,0.0079123554473524,0.00947353,0,6.34259464394401e-05,1.15319902617164e-05,7.49579367011564e-05,1
2014-07-12,0.00162778079218665,0.00596852957135106,0.000542593597395551,0,0.00944187,1.53692946283234e-05,5.63540803038524e-05,5.12309820944113e-06,0,2
2014-07-19,0.00104058272632674,0.00312174817898023,0.00208116545265349,0.000520291363163372,0.00934822,9.72759625390219e-06,2.91827887617066e-05,1.94551925078044e-05,4.86379812695109e-06,3
2014-07-26,0.0015552099533437,0.0031104199066874,0.00103680663556247,0.000518403317781234,0.0081736,1.27116640746501e-05,2.54233281493002e-05,8.47444271643339e-06,4.23722135821669e-06,4
2014-08-02,0.0016304347826087,0.00271739130434783,0.0016304347826087,0.00271739130434783,0.00852792,1.39042173913043e-05,2.31736956521739e-05,1.39042173913043e-05,2.31736956521739e-05,5
2014-08-09,0.00101214574898785,0.00303643724696356,0.00151821862348178,0.000506072874493927,0.00746994,7.56066801619433e-06,2.2682004048583e-05,1.13410020242915e-05,3.78033400809717e-06,6
2014-08-16,0.000504032258064516,0.00151209677419355,0.00100806451612903,0.00100806451612903,0.00761098,3.83617943548387e-06,1.15085383064516e-05,7.67235887096774e-06,7.67235887096774e-06,7
2014-08-23,0.00130321459600348,0.00304083405734144,0.000434404865334492,0,0.00767627,1.00038271068636e-05,2.33422632493484e-05,3.3346090356212e-06,0,8
2014-08-30,0,0.00277874261896492,0.000347342827370615,0,0.00862176,0,2.3957651962487e-05,2.99470649531087e-06,0,9
2014-09-06,0.00220913107511046,0.00184094256259205,0,0,0.00984907,2.17578865979381e-05,1.81315721649485e-05,0,0,10
2014-09-13,0.00152253349573691,0.00395858708891596,0.00243605359317905,0.000913520097442144,0.0116287,1.77050852618758e-05,4.6033221680877e-05,2.83281364190012e-05,1.06230511571255e-05,11
2014-09-20,0.00081190798376184,0.0027063599458728,0.00054127198917456,0.0013531799729364,0.0122731,9.96462787550744e-06,3.32154262516915e-05,6.64308525033829e-06,1.66077131258457e-05,12
2014-09-27,0.00196188340807175,0.00252242152466368,0.000280269058295964,0.000280269058295964,0.012071,2.36818946188341e-05,3.04481502242152e-05,3.38312780269058e-06,3.38312780269058e-06,13
2014-10-04,0.00312233891569685,0.00255464093102469,0.000851546977008232,0.000567697984672154,0.0116191,3.62787680953733e-05,2.9682628441669e-05,9.89420948055634e-06,6.59613965370423e-06,14
2014-10-11,0.00204918032786885,0.00256147540983607,0.000512295081967213,0.000256147540983607,0.0130905,2.68247950819672e-05,3.3530993852459e-05,6.7061987704918e-06,3.3530993852459e-06,15
2014-10-18,0.00148588410104012,0.00321941555225359,0,0,0.0137072,2.03673105497771e-05,4.41291728578504e-05,0,0,16
2014-10-25,0.0023961661341853,0.00266240681576145,0.000266240681576145,0,0.0143373,3.43545527156549e-05,3.81717252396166e-05,3.81717252396166e-06,0,17
2014-11-01,0.00292864749733759,0.00399361022364217,0.000266240681576145,0.000266240681576145,0.0142791,4.18184504792332e-05,5.70251597444089e-05,3.80167731629393e-06,3.80167731629393e-06,18
2014-11-08,0.00269014428955735,0.00904866715578381,0.000733675715333822,0.000489117143555882,0.0161605,4.34740767913915e-05,0.000146230985571044,1.18565663976522e-05,7.90437759843483e-06,19
2014-11-15,0.00329644454909348,0.00988933364728043,0.000235460324935248,0.000235460324935248,0.0165976,5.47130680480339e-05,0.000164139204144102,3.90807628914528e-06,3.90807628914528e-06,20
2014-11-22,0.00431132289539369,0.0156569094622192,0.00068073519400953,0.00045382346267302,0.0205459,8.85800090764693e-05,0.000321685296119809,1.39863172226004e-05,9.32421148173361e-06,21
2014-11-29,0.00390266299357208,0.0185950413223141,0.000459136822773186,0.000229568411386593,0.0253541,9.8948507805326e-05,0.000471460537190083,1.16410009182736e-05,5.82050045913682e-06,22
2014-12-06,0.00392156862745098,0.0288235294117647,0.00196078431372549,0.000980392156862745,0.0254253,9.97070588235294e-05,0.000732846882352941,4.98535294117647e-05,2.49267647058824e-05,23
2014-12-13,0.00503355704697987,0.0275167785234899,0.00201342281879195,0.000503355704697987,0.0360563,0.00018149144295302,0.00099215322147651,7.25965771812081e-05,1.8149144295302e-05,24
2014-12-20,0.00621588841722256,0.0412371134020619,0.00227410551849606,0.000606428138265616,0.0490976,0.000305185203153426,0.00202464329896907,0.000111653123104912,2.97741661613099e-05,25
2014-12-27,0.00728191410313568,0.0435428741269134,0.000594441967602913,0.000445831475702185,0.0598221,0.000435619393669193,0.00260482617030762,3.55607668301382e-05,2.66705751226037e-05,26
2015-01-03,0.00735097567495322,0.0383587276129377,0.00187115744453355,0.000935578722266774,0.0547421,0.000402407845495857,0.0020998373028602,0.0001024310879444,5.12155439721999e-05,27
2015-01-10,0.00775907417148869,0.0430036822724882,0.0024986849026828,0.000263019463440295,0.0421374,0.000326947211993688,0.00181206336138874,0.000105288085218306,1.10829563387691e-05,28
2015-01-17,0.00806563760255875,0.0450563204005006,0.00361563064942289,0.00264219162842442,0.0421022,0.000339581087470449,0.00189697021276596,0.000152226004728132,0.000111242080378251,29
2015-01-24,0.0179590700264513,0.0382848392036753,0.0032020047333983,0.00334122233050258,0.0425968,0.000764998914102743,0.00163081163859112,0.000136395155227621,0.000142325379367952,30
2015-01-31,0.0123700486906172,0.0480326358731412,0.00289511777865509,0.00210554020265824,0.0397761,0.000492032293722858,0.00191055092775365,0.000115156494275563,8.37501776549546e-05,31
2015-02-07,0.0142664872139973,0.0457604306864065,0.00619111709286676,0.00457604306864065,0.0363443,0.000518505491251682,0.00166313082099596,0.000225011816958277,0.000166313082099596,32
2015-02-14,0.0158982511923688,0.0466830466830467,0.00881630293394999,0.00549212313918196,0.0326527,0.000519120826709062,0.00152432751842752,0.000287876094811389,0.000179332649226767,33
2015-02-21,0.0163265306122449,0.0405023547880691,0.00832025117739403,0.00659340659340659,0.0293083,0.000478502857142857,0.00118705516483516,0.000243852417582418,0.000193241538461538,34
2015-02-28,0.0169548999660902,0.038148524923703,0.00593421498813157,0.00627331298745337,0.0254474,0.000431458121397084,0.000970780773143438,0.000151010342488979,0.000159639504916921,35
2015-03-07,0.0155774395702775,0.0333034914950761,0.00931065353625783,0.00572963294538944,0.0247227,0.0003851163652641,0.000823352229185318,0.000230184494180842,0.000141651996418979,36
2015-03-14,0.0137035701406419,0.0250631085467003,0.00901550667147494,0.00522899386945546,0.0235665,0.000322945185719437,0.000590649747565813,0.000212463937973314,0.000123229084024522,37
2015-03-21,0.0171348874277745,0.0185295875672445,0.0103606296074915,0.00557880055788006,0.0217008,0.000371840765092648,0.000402106873879259,0.000224833950986252,0.000121064435146444,38
2015-03-28,0.0172034406881376,0.0164032806561312,0.01500300060012,0.00620124024804961,0.0204297,0.000351461132226445,0.000335114102820564,0.000306506801360272,0.000126689477895579,39
2015-04-04,0.0184241473931791,0.0158761270090161,0.0101920815366523,0.00313602508820071,0.01954,0.00036000784006272,0.000310219521756174,0.000199153273226186,6.12779302234418e-05,40
2015-04-11,0.0180928054491273,0.0151128139633887,0.0104299702000851,0.00510855683269476,0.0172287,0.000311715517241379,0.000260374137931034,0.000179694827586207,8.80137931034483e-05,41
